Ticket_ID,Customer_ID,Created_Date,Created_Time,Channel,Category,Sub_Category,Priority,Agent_ID,Customer_City,Customer_Type,Ticket_Status,First_Response_Minutes,Resolution_Hours,Reopened,Escalated,CSAT_Score,Resolved_Date,Resolved_Time
TKT005442,CUST02796,10-05-2026 00:00,00-01-1900 21:31,Email,Technical,Page Not Loading,High,AG033,Delhi,Returning,Closed,100,14.61,No,No,4,11-05-2026 00:00,00-01-1900 12:08
TKT005443,CUST02789,30-03-2026 00:00,00-01-1900 16:51,Phone,Delivery,Wrong Address,Low,AG014,Pune,Premium,Closed,154,41.72,No,No,4,01-04-2026 00:00,00-01-1900 10:34
TKT005444,CUST04432,03-06-2026 00:00,00-01-1900 13:45,Social Media,Product,Wrong Item,Medium,AG020,Bengaluru,Premium,Closed,47,6.31,No,No,4,03-06-2026 00:00,00-01-1900 20:03
TKT005445,CUST01705,14-03-2026 00:00,00-01-1900 06:48,Chat,Refund,Refund Delayed,Medium,AG007,Pune,Returning,Closed,87,19.65,No,No,4,15-03-2026 00:00,00-01-1900 02:27
TKT005446,CUST00314,28-04-2026 00:00,00-01-1900 02:38,Email,Product,Missing Item,High,AG025,Pune,New,Closed,50,2.91,No,No,5,28-04-2026 00:00,00-01-1900 05:33
TKT005447,CUST01297,27-01-2026 00:00,00-01-1900 11:29,Phone,Payment,Duplicate Charge,Critical,AG001,Hyderabad,Returning,Closed,14,0.91,No,No,5,27-01-2026 00:00,00-01-1900 12:24
TKT005448,CUST04363,15-06-2026 00:00,00-01-1900 19:08,Phone,Product,Wrong Item,Critical,AG023,Hyderabad,New,Closed,29,3.08,No,No,5,15-06-2026 00:00,00-01-1900 22:13
TKT005449,CUST01577,02-03-2026 00:00,00-01-1900 16:24,Chat,Product,Damaged Product,Critical,AG023,Hyderabad,New,Closed,23,3.54,Yes,No,5,02-03-2026 00:00,00-01-1900 19:57
TKT005450,CUST01359,27-01-2026 00:00,00-01-1900 08:57,Chat,Refund,Refund Delayed,High,AG001,Delhi,Returning,Closed,48,21.6,Yes,No,2,28-01-2026 00:00,00-01-1900 06:33
TKT005451,CUST02211,24-02-2026 00:00,00-01-1900 18:16,Email,Delivery,Tracking Issue,Medium,AG013,Hyderabad,Returning,Closed,66,10.96,No,No,4,25-02-2026 00:00,00-01-1900 05:13
TKT005452,CUST02437,27-01-2026 00:00,00-01-1900 08:42,Email,Refund,Return Pickup,Medium,AG002,Hyderabad,New,Closed,40,22.44,No,No,,28-01-2026 00:00,00-01-1900 07:09
TKT005453,CUST04071,04-02-2026 00:00,00-01-1900 08:33,Chat,Refund,Refund Rejected,Low,AG001,Pune,New,Closed,87,42.83,No,No,5,06-02-2026 00:00,00-01-1900 03:22
TKT005454,CUST02307,26-05-2026 00:00,00-01-1900 06:07,Chat,Delivery,Wrong Address,Low,AG016,Hyderabad,Premium,Closed,69,13.03,No,No,4,26-05-2026 00:00,00-01-1900 19:09
TKT005455,CUST02071,27-04-2026 00:00,00-01-1900 04:54,Chat,Delivery,Late Delivery,High,AG017,Delhi,Returning,Closed,49,7.06,No,No,5,27-04-2026 00:00,00-01-1900 11:58
TKT005456,CUST01673,25-01-2026 00:00,00-01-1900 02:03,Chat,Account,Login Issue,Medium,AG036,Hyderabad,Returning,Closed,65,16.75,No,No,,25-01-2026 00:00,00-01-1900 18:48
TKT005457,CUST04393,09-03-2026 00:00,00-01-1900 17:49,Email,Refund,Partial Refund,High,AG005,Delhi,Returning,Closed,42,7.28,No,No,4,10-03-2026 00:00,00-01-1900 01:06
TKT005458,CUST01776,13-05-2026 00:00,00-01-1900 14:57,Email,Payment,Amount Debited,Low,AG002,Mumbai,New,Closed,187,40.14,No,No,4,15-05-2026 00:00,00-01-1900 07:05
TKT005459,CUST03155,23-06-2026 00:00,00-01-1900 13:44,Email,Refund,Refund Rejected,Low,AG002,Bengaluru,Returning,Closed,178,44.54,No,No,4,25-06-2026 00:00,00-01-1900 10:16
TKT005460,CUST02598,17-03-2026 00:00,00-01-1900 22:30,Email,Delivery,Missing Order,Low,AG014,Hyderabad,Returning,Closed,442,81.2,No,No,4,21-03-2026 00:00,00-01-1900 07:42
TKT005461,CUST03450,11-04-2026 00:00,00-01-1900 04:07,Chat,Account,Login Issue,Medium,AG036,Chennai,New,Closed,88,10.57,No,No,,11-04-2026 00:00,00-01-1900 14:42
TKT005462,CUST01468,02-06-2026 00:00,00-01-1900 05:50,Email,Product,Missing Item,Low,AG025,Bengaluru,Returning,Closed,158,28.01,No,No,4,03-06-2026 00:00,00-01-1900 09:51
TKT005463,CUST01710,07-01-2026 00:00,00-01-1900 09:39,Email,Delivery,Missing Order,Medium,AG010,Mumbai,Premium,Closed,98,7.96,No,No,5,07-01-2026 00:00,00-01-1900 17:37
TKT005464,CUST00380,16-05-2026 00:00,00-01-1900 07:33,Email,Delivery,Wrong Address,Medium,AG016,Bengaluru,Returning,Closed,128,40.32,No,Yes,2,17-05-2026 00:00,00-01-1900 23:52
TKT005465,CUST00195,14-02-2026 00:00,00-01-1900 11:02,Email,Account,Profile Update,Medium,AG029,Bengaluru,New,Closed,116,55.32,No,No,3,16-02-2026 00:00,00-01-1900 18:21
TKT005466,CUST00859,02-05-2026 00:00,00-01-1900 14:58,Social Media,Delivery,Missing Order,High,AG011,Pune,New,Closed,29,4.93,No,No,5,02-05-2026 00:00,00-01-1900 19:54
TKT005467,CUST00185,10-03-2026 00:00,00-01-1900 14:54,Email,Delivery,Late Delivery,Medium,AG012,Pune,New,Closed,94,11.46,No,No,5,11-03-2026 00:00,00-01-1900 02:21
TKT005468,CUST04167,16-04-2026 00:00,00-01-1900 01:30,Social Media,Refund,Refund Rejected,Medium,AG008,Chennai,New,Closed,93,14.45,Yes,No,5,16-04-2026 00:00,00-01-1900 15:57
TKT005469,CUST03912,01-02-2026 00:00,00-01-1900 06:42,Chat,Cancellation,Subscription Cancellation,Medium,AG016,Mumbai,New,Closed,172,56.85,No,No,4,03-02-2026 00:00,00-01-1900 15:33
TKT005470,CUST04232,23-06-2026 00:00,00-01-1900 12:27,Phone,Delivery,Tracking Issue,Medium,AG010,Mumbai,Returning,Closed,92,15.81,No,No,,24-06-2026 00:00,00-01-1900 04:15
TKT005471,CUST03664,06-03-2026 00:00,00-01-1900 22:10,Social Media,Product,Wrong Item,Medium,AG023,Bengaluru,Returning,Closed,61,7.4,No,No,5,07-03-2026 00:00,00-01-1900 05:34
TKT005472,CUST04308,12-03-2026 00:00,00-01-1900 01:57,Phone,Delivery,Missing Order,Medium,AG018,Bengaluru,Returning,Closed,65,13.02,No,No,5,12-03-2026 00:00,00-01-1900 14:59
TKT005473,CUST00372,09-03-2026 00:00,00-01-1900 16:44,Chat,Refund,Partial Refund,Low,AG006,Bengaluru,New,Closed,220,19.74,No,No,5,10-03-2026 00:00,00-01-1900 12:28
TKT005474,CUST01417,18-05-2026 00:00,00-01-1900 09:42,Phone,Refund,Partial Refund,High,AG002,Delhi,Premium,Closed,45,2.79,No,Yes,4,18-05-2026 00:00,00-01-1900 12:29
TKT005475,CUST00226,21-02-2026 00:00,00-01-1900 21:55,Phone,Delivery,Missing Order,Low,AG013,Hyderabad,Returning,Closed,197,13.92,No,Yes,4,22-02-2026 00:00,00-01-1900 11:51
TKT005476,CUST00099,21-04-2026 00:00,00-01-1900 14:32,Chat,Payment,Payment Failed,High,AG002,Chennai,New,Closed,20,3.09,No,No,4,21-04-2026 00:00,00-01-1900 17:37
TKT005477,CUST00239,26-02-2026 00:00,00-01-1900 14:51,Chat,Product,Wrong Item,Medium,AG019,Mumbai,Returning,Closed,39,16.6,No,No,,27-02-2026 00:00,00-01-1900 07:27
TKT005478,CUST01178,09-05-2026 00:00,00-01-1900 05:10,Email,Refund,Partial Refund,Medium,AG007,Pune,New,Closed,90,64.23,No,No,4,11-05-2026 00:00,00-01-1900 21:24
TKT005479,CUST03739,11-02-2026 00:00,00-01-1900 09:28,Chat,Payment,Payment Failed,High,AG003,Chennai,Returning,Closed,25,4.58,No,No,4,11-02-2026 00:00,00-01-1900 14:03
TKT005480,CUST04246,10-05-2026 00:00,00-01-1900 01:14,Phone,Delivery,Late Delivery,Low,AG017,Pune,Returning,Closed,152,18.46,No,No,,10-05-2026 00:00,00-01-1900 19:42
TKT005481,CUST01917,11-04-2026 00:00,00-01-1900 08:31,Phone,Refund,Refund Rejected,Low,AG001,Hyderabad,Premium,Closed,184,22.21,No,No,5,12-04-2026 00:00,00-01-1900 06:44
TKT005482,CUST00597,19-01-2026 00:00,00-01-1900 17:44,Phone,Delivery,Late Delivery,Medium,AG015,Mumbai,Returning,Closed,95,22.34,No,No,5,20-01-2026 00:00,00-01-1900 16:04
TKT005483,CUST03891,01-03-2026 00:00,00-01-1900 01:05,Email,Delivery,Tracking Issue,Medium,AG016,Pune,Premium,Closed,60,11.74,No,No,5,01-03-2026 00:00,00-01-1900 12:50
TKT005484,CUST01418,11-06-2026 00:00,00-01-1900 07:25,Chat,Account,Profile Update,Low,AG034,Hyderabad,Premium,Closed,188,35.63,No,No,4,12-06-2026 00:00,00-01-1900 19:02
TKT005485,CUST02115,25-04-2026 00:00,00-01-1900 20:45,Chat,Delivery,Late Delivery,High,AG015,Chennai,New,Closed,23,2.3,No,No,5,25-04-2026 00:00,00-01-1900 23:03
TKT005486,CUST03712,05-05-2026 00:00,00-01-1900 15:46,Chat,Account,Profile Update,High,AG029,Bengaluru,New,Closed,38,6.82,No,No,,05-05-2026 00:00,00-01-1900 22:35
TKT005487,CUST02549,22-06-2026 00:00,00-01-1900 23:48,Chat,Delivery,Tracking Issue,Medium,AG014,Mumbai,New,Closed,69,8.26,No,No,4,23-06-2026 00:00,00-01-1900 08:04
TKT005488,CUST01047,02-02-2026 00:00,00-01-1900 21:11,Email,Refund,Partial Refund,High,AG004,Hyderabad,New,Closed,54,6.21,No,No,4,03-02-2026 00:00,00-01-1900 03:24
TKT005489,CUST03817,20-03-2026 00:00,00-01-1900 02:03,Phone,Delivery,Missing Order,High,AG016,Bengaluru,Returning,Closed,37,3.64,No,No,,20-03-2026 00:00,00-01-1900 05:41
TKT005490,CUST03037,16-03-2026 00:00,00-01-1900 16:03,Chat,Refund,Partial Refund,High,AG006,Bengaluru,Returning,Closed,25,2.97,No,No,,16-03-2026 00:00,00-01-1900 19:01
TKT005491,CUST03041,20-04-2026 00:00,00-01-1900 12:28,Email,Payment,Payment Failed,High,AG001,Hyderabad,Returning,Closed,79,15.73,No,No,4,21-04-2026 00:00,00-01-1900 04:11
TKT005492,CUST03441,24-06-2026 00:00,00-01-1900 15:41,Chat,Payment,EMI Issue,Low,AG003,Delhi,New,Closed,138,12.08,No,No,4,25-06-2026 00:00,00-01-1900 03:46
TKT005493,CUST02378,08-04-2026 00:00,00-01-1900 09:24,Email,Delivery,Wrong Address,High,AG012,Hyderabad,Returning,Closed,53,12.24,No,No,3,08-04-2026 00:00,00-01-1900 21:39
TKT005494,CUST00764,18-04-2026 00:00,00-01-1900 17:29,Chat,Payment,Amount Debited,High,AG006,Hyderabad,Returning,Closed,81,16.77,Yes,No,,19-04-2026 00:00,00-01-1900 10:15
TKT005495,CUST00439,15-03-2026 00:00,00-01-1900 18:30,Chat,Product,Quality Issue,Low,AG022,Chennai,Returning,Closed,132,31.58,No,No,5,17-03-2026 00:00,00-01-1900 02:05
TKT005496,CUST00048,21-05-2026 00:00,00-01-1900 11:43,Email,Payment,EMI Issue,Medium,AG001,Bengaluru,New,Closed,36,14.1,No,No,,22-05-2026 00:00,00-01-1900 01:49
TKT005497,CUST00969,13-02-2026 00:00,00-01-1900 12:30,Email,Delivery,Late Delivery,Medium,AG011,Bengaluru,New,Closed,62,19.95,No,No,4,14-02-2026 00:00,00-01-1900 08:27
TKT005498,CUST03126,01-02-2026 00:00,00-01-1900 14:12,Phone,Technical,Coupon Error,Medium,AG029,Pune,New,Closed,104,62.89,No,No,,04-02-2026 00:00,00-01-1900 05:05
TKT005499,CUST01759,02-05-2026 00:00,00-01-1900 12:39,Chat,Refund,Partial Refund,High,AG002,Hyderabad,Premium,Closed,17,3.21,No,No,4,02-05-2026 00:00,00-01-1900 15:51
TKT005500,CUST01836,14-02-2026 00:00,00-01-1900 00:21,Email,Product,Missing Item,Medium,AG025,Bengaluru,New,Closed,99,12.65,No,No,4,14-02-2026 00:00,00-01-1900 13:00
TKT005501,CUST03614,22-04-2026 00:00,00-01-1900 10:11,Email,Product,Damaged Product,Medium,AG019,Bengaluru,Returning,Closed,96,9.25,No,No,5,22-04-2026 00:00,00-01-1900 19:26
TKT005502,CUST02971,08-03-2026 00:00,00-01-1900 22:19,Social Media,Product,Missing Item,Medium,AG022,Hyderabad,Returning,Closed,218,50.18,No,No,,11-03-2026 00:00,00-01-1900 00:30
TKT005503,CUST03132,06-06-2026 00:00,00-01-1900 17:05,Chat,Delivery,Tracking Issue,High,AG013,Bengaluru,Returning,Closed,25,4.35,No,No,5,06-06-2026 00:00,00-01-1900 21:26
TKT005504,CUST01372,22-06-2026 00:00,00-01-1900 10:28,Chat,Payment,EMI Issue,Critical,AG001,Chennai,New,Open,20,,No,No,,,
TKT005505,CUST03699,02-05-2026 00:00,00-01-1900 19:12,Phone,Delivery,Late Delivery,Low,AG013,Mumbai,New,Open,164,,No,No,,,
TKT005506,CUST00835,26-04-2026 00:00,00-01-1900 08:04,Chat,Delivery,Missing Order,Critical,AG011,Hyderabad,Returning,Closed,24,3.03,No,No,,26-04-2026 00:00,00-01-1900 11:05
TKT005507,CUST00541,23-03-2026 00:00,00-01-1900 19:02,Chat,Payment,EMI Issue,Medium,AG006,Chennai,Returning,Closed,54,16.07,No,No,5,24-03-2026 00:00,00-01-1900 11:06
TKT005508,CUST04033,10-05-2026 00:00,00-01-1900 10:04,Email,Payment,EMI Issue,Medium,AG002,Pune,Premium,Closed,61,17.83,No,No,4,11-05-2026 00:00,00-01-1900 03:54
TKT005509,CUST01549,23-03-2026 00:00,00-01-1900 11:13,Chat,Refund,Partial Refund,Low,AG002,Hyderabad,Returning,Closed,141,35.05,No,No,4,24-03-2026 00:00,00-01-1900 22:16
TKT005510,CUST01503,10-03-2026 00:00,00-01-1900 08:42,Chat,Refund,Refund Rejected,Low,AG003,Chennai,Returning,Closed,83,17.01,No,No,5,11-03-2026 00:00,00-01-1900 01:43
TKT005511,CUST02576,06-01-2026 00:00,00-01-1900 13:30,Email,Product,Damaged Product,Medium,AG019,Hyderabad,Returning,Closed,54,13.17,Yes,No,4,07-01-2026 00:00,00-01-1900 02:41
TKT005512,CUST04291,03-01-2026 00:00,00-01-1900 15:21,Email,Refund,Refund Delayed,Low,AG001,Chennai,Returning,Closed,83,25.87,No,No,5,04-01-2026 00:00,00-01-1900 17:13
TKT005513,CUST02025,27-03-2026 00:00,00-01-1900 14:52,Email,Payment,Duplicate Charge,Low,AG001,Chennai,Returning,Pending,160,,No,No,,,
TKT005514,CUST02962,04-01-2026 00:00,00-01-1900 06:21,Phone,Payment,Amount Debited,Critical,AG009,Chennai,Premium,Closed,19,3.52,No,No,5,04-01-2026 00:00,00-01-1900 09:52
TKT005515,CUST02116,07-06-2026 00:00,00-01-1900 00:02,Email,Payment,Duplicate Charge,Critical,AG007,Mumbai,New,Closed,10,1.24,No,No,,07-06-2026 00:00,00-01-1900 01:16
TKT005516,CUST03771,01-04-2026 00:00,00-01-1900 14:46,Email,Product,Missing Item,Medium,AG019,Chennai,Returning,Closed,94,5.68,No,No,,01-04-2026 00:00,00-01-1900 20:27
TKT005517,CUST00984,10-06-2026 00:00,00-01-1900 08:09,Phone,Technical,App Crash,High,AG028,Bengaluru,Premium,Open,32,,No,No,,,
TKT005518,CUST00774,10-06-2026 00:00,00-01-1900 22:58,Chat,Refund,Refund Delayed,Low,AG006,Hyderabad,Premium,Open,365,,No,No,,,
TKT005519,CUST00766,21-02-2026 00:00,00-01-1900 03:24,Email,Technical,App Crash,Low,AG034,Delhi,Returning,Closed,248,61.34,No,No,4,23-02-2026 00:00,00-01-1900 16:44
TKT005520,CUST02861,19-03-2026 00:00,00-01-1900 00:09,Chat,Product,Wrong Item,Low,AG026,Hyderabad,Returning,Closed,198,33.94,No,No,4,20-03-2026 00:00,00-01-1900 10:05
TKT005521,CUST03662,06-01-2026 00:00,00-01-1900 18:47,Chat,Delivery,Wrong Address,High,AG013,Bengaluru,New,Closed,25,2.96,No,No,5,06-01-2026 00:00,00-01-1900 21:45
TKT005522,CUST01454,26-05-2026 00:00,00-01-1900 11:34,Chat,Account,Account Locked,Critical,AG028,Hyderabad,Returning,Closed,10,1.84,No,No,,26-05-2026 00:00,00-01-1900 13:24
TKT005523,CUST02126,14-01-2026 00:00,00-01-1900 21:23,Social Media,Payment,Payment Failed,Medium,AG006,Hyderabad,New,Closed,84,16.33,No,No,4,15-01-2026 00:00,00-01-1900 13:43
TKT005524,CUST03443,15-04-2026 00:00,00-01-1900 19:54,Phone,Cancellation,Order Cancellation,High,AG014,Bengaluru,New,Closed,100,20.42,No,No,3,16-04-2026 00:00,00-01-1900 16:20
TKT005525,CUST00434,13-02-2026 00:00,00-01-1900 11:13,Chat,Payment,Amount Debited,Critical,AG002,Hyderabad,Returning,Open,17,,No,No,,,
TKT005526,CUST00701,11-04-2026 00:00,00-01-1900 11:25,Chat,Delivery,Tracking Issue,Low,AG012,Chennai,New,Open,185,,No,No,,,
TKT005527,CUST00216,07-02-2026 00:00,00-01-1900 08:19,Chat,Refund,Partial Refund,Medium,AG003,Bengaluru,Premium,Closed,116,52.98,No,No,,09-02-2026 00:00,00-01-1900 13:18
TKT005528,CUST00263,11-06-2026 00:00,00-01-1900 17:28,Chat,Product,Damaged Product,High,AG022,Hyderabad,New,Closed,38,3.96,No,Yes,5,11-06-2026 00:00,00-01-1900 21:25
TKT005529,CUST01379,13-02-2026 00:00,00-01-1900 15:45,Phone,Delivery,Missing Order,Medium,AG011,Delhi,Returning,Closed,36,21.13,No,No,5,14-02-2026 00:00,00-01-1900 12:53
TKT005530,CUST00480,01-05-2026 00:00,00-01-1900 23:17,Email,Payment,EMI Issue,Critical,AG004,Hyderabad,New,Closed,22,2.01,No,No,,02-05-2026 00:00,00-01-1900 01:17
TKT005531,CUST01310,26-01-2026 00:00,00-01-1900 10:17,Chat,Delivery,Wrong Address,Medium,AG010,Mumbai,Returning,Closed,90,14.86,No,No,4,27-01-2026 00:00,00-01-1900 01:08
TKT005532,CUST02901,09-02-2026 00:00,00-01-1900 06:43,Email,Refund,Return Pickup,Medium,AG008,Chennai,New,Closed,79,16.68,No,No,4,09-02-2026 00:00,00-01-1900 23:24
TKT005533,CUST02422,05-04-2026 00:00,00-01-1900 08:42,Chat,Technical,Checkout Error,Medium,AG029,Hyderabad,New,Closed,70,16.74,No,No,4,06-04-2026 00:00,00-01-1900 01:26
TKT005534,CUST01729,03-05-2026 00:00,00-01-1900 23:41,Phone,Delivery,Tracking Issue,Medium,AG015,Chennai,Returning,Closed,98,9.24,No,No,5,04-05-2026 00:00,00-01-1900 08:55
TKT005535,CUST02103,09-05-2026 00:00,00-01-1900 10:19,Chat,Technical,Coupon Error,Low,AG028,Hyderabad,Returning,Closed,81,41.53,Yes,No,5,11-05-2026 00:00,00-01-1900 03:51
TKT005536,CUST01782,01-06-2026 00:00,00-01-1900 15:20,Email,Delivery,Wrong Address,Medium,AG012,Hyderabad,New,Closed,39,17.52,No,No,4,02-06-2026 00:00,00-01-1900 08:52
TKT005537,CUST02396,07-04-2026 00:00,00-01-1900 11:41,Chat,Refund,Partial Refund,Medium,AG001,Pune,New,Closed,67,13.06,No,No,5,08-04-2026 00:00,00-01-1900 00:44
TKT005538,CUST03762,18-06-2026 00:00,00-01-1900 10:47,Social Media,Cancellation,Subscription Cancellation,Medium,AG010,Pune,Returning,Closed,110,10.91,No,Yes,5,18-06-2026 00:00,00-01-1900 21:42
TKT005539,CUST03421,01-01-2026 00:00,00-01-1900 21:14,Email,Cancellation,Subscription Cancellation,Low,AG013,Mumbai,Returning,Closed,101,17.97,No,No,4,02-01-2026 00:00,00-01-1900 15:12
TKT005540,CUST03859,04-01-2026 00:00,00-01-1900 09:12,Email,Refund,Return Pickup,High,AG001,Hyderabad,New,Closed,16,4.79,No,No,5,04-01-2026 00:00,00-01-1900 14:00
TKT005541,CUST00127,20-04-2026 00:00,00-01-1900 11:51,Phone,Delivery,Late Delivery,Low,AG011,Hyderabad,New,Closed,106,22.87,No,No,5,21-04-2026 00:00,00-01-1900 10:43
TKT005542,CUST04021,15-02-2026 00:00,00-01-1900 19:49,Chat,Product,Damaged Product,Low,AG024,Hyderabad,Premium,Closed,224,39.26,Yes,No,,17-02-2026 00:00,00-01-1900 11:05
TKT005543,CUST01191,01-01-2026 00:00,00-01-1900 13:58,Social Media,Payment,Duplicate Charge,High,AG002,Pune,Returning,Closed,36,4.29,No,No,5,01-01-2026 00:00,00-01-1900 18:15
TKT005544,CUST02610,20-06-2026 00:00,00-01-1900 09:03,Phone,Account,Account Locked,Medium,AG030,Hyderabad,New,Closed,54,8.4,No,No,4,20-06-2026 00:00,00-01-1900 17:27
TKT005545,CUST03563,06-03-2026 00:00,00-01-1900 21:55,Chat,Cancellation,Seller Cancellation,Medium,AG014,Delhi,Returning,Closed,45,20.67,No,No,,07-03-2026 00:00,00-01-1900 18:35
TKT005546,CUST00055,05-02-2026 00:00,00-01-1900 08:55,Phone,Refund,Refund Rejected,Medium,AG001,Delhi,Returning,Closed,127,26.5,No,Yes,2,06-02-2026 00:00,00-01-1900 11:25
TKT005547,CUST03017,25-04-2026 00:00,00-01-1900 06:55,Chat,Payment,Duplicate Charge,Low,AG008,Delhi,Returning,Closed,150,13.09,No,No,,25-04-2026 00:00,00-01-1900 20:01
TKT005548,CUST00590,25-02-2026 00:00,00-01-1900 16:56,Chat,Refund,Refund Delayed,Medium,AG006,Pune,New,Closed,51,9.94,No,No,5,26-02-2026 00:00,00-01-1900 02:52
TKT005549,CUST00854,22-04-2026 00:00,00-01-1900 10:54,Email,Account,OTP Issue,High,AG030,Delhi,New,Closed,25,3.71,Yes,No,4,22-04-2026 00:00,00-01-1900 14:36
TKT005550,CUST01708,23-01-2026 00:00,00-01-1900 07:37,Chat,Refund,Return Pickup,Medium,AG007,Delhi,Returning,Closed,149,41.12,No,Yes,3,25-01-2026 00:00,00-01-1900 00:44
TKT005551,CUST03203,20-03-2026 00:00,00-01-1900 12:59,Email,Product,Damaged Product,Medium,AG019,Pune,Returning,Closed,35,12.66,No,No,5,21-03-2026 00:00,00-01-1900 01:38
TKT005552,CUST00665,07-05-2026 00:00,00-01-1900 22:10,Email,Product,Quality Issue,Medium,AG024,Bengaluru,Returning,Closed,106,13.71,No,No,4,08-05-2026 00:00,00-01-1900 11:52
TKT005553,CUST01258,06-03-2026 00:00,00-01-1900 16:48,Email,Delivery,Late Delivery,Critical,AG013,Hyderabad,New,Closed,20,3.69,No,No,5,06-03-2026 00:00,00-01-1900 20:30
TKT005554,CUST03825,11-05-2026 00:00,00-01-1900 01:33,Phone,Technical,App Crash,Medium,AG035,Mumbai,Returning,Closed,178,42.66,No,No,3,12-05-2026 00:00,00-01-1900 20:13
TKT005555,CUST01922,26-05-2026 00:00,00-01-1900 13:08,Social Media,Account,Account Locked,Medium,AG028,Pune,Returning,Closed,79,12.8,No,No,4,27-05-2026 00:00,00-01-1900 01:56
TKT005556,CUST03671,20-04-2026 00:00,00-01-1900 13:52,Chat,Payment,EMI Issue,High,AG001,Bengaluru,Returning,Closed,15,3.08,No,No,4,20-04-2026 00:00,00-01-1900 16:57
TKT005557,CUST04160,31-05-2026 00:00,00-01-1900 21:57,Chat,Technical,Checkout Error,Medium,AG031,Pune,Returning,Closed,102,12.44,No,No,4,01-06-2026 00:00,00-01-1900 10:23
TKT005558,CUST01325,11-02-2026 00:00,00-01-1900 11:10,Chat,Technical,Checkout Error,Low,AG029,Mumbai,Returning,Closed,153,25.12,Yes,No,4,12-02-2026 00:00,00-01-1900 12:18
TKT005559,CUST03423,14-02-2026 00:00,00-01-1900 18:53,Phone,Refund,Refund Delayed,Medium,AG004,Bengaluru,Returning,Closed,126,17.38,No,No,5,15-02-2026 00:00,00-01-1900 12:16
TKT005560,CUST03567,22-02-2026 00:00,00-01-1900 23:41,Social Media,Product,Damaged Product,High,AG024,Bengaluru,Premium,Closed,106,15.37,No,No,3,23-02-2026 00:00,00-01-1900 15:03
TKT005561,CUST01000,13-01-2026 00:00,00-01-1900 23:03,Email,Payment,EMI Issue,Medium,AG005,Mumbai,New,Closed,104,20.05,No,No,5,14-01-2026 00:00,00-01-1900 19:06
TKT005562,CUST01811,28-04-2026 00:00,00-01-1900 22:28,Chat,Refund,Partial Refund,Medium,AG005,Pune,New,Closed,88,10.85,No,No,4,29-04-2026 00:00,00-01-1900 09:19
TKT005563,CUST03024,12-01-2026 00:00,00-01-1900 07:39,Email,Account,Account Locked,High,AG036,Pune,Premium,Closed,19,6.3,No,No,,12-01-2026 00:00,00-01-1900 13:57
TKT005564,CUST03430,25-01-2026 00:00,00-01-1900 16:56,Phone,Payment,Duplicate Charge,High,AG006,Delhi,New,Closed,61,1.6,No,No,5,25-01-2026 00:00,00-01-1900 18:32
TKT005565,CUST01638,27-01-2026 00:00,00-01-1900 17:45,Phone,Account,Account Locked,Medium,AG031,Bengaluru,Returning,Pending,73,,No,No,,,
TKT005566,CUST00462,13-05-2026 00:00,00-01-1900 22:28,Chat,Delivery,Tracking Issue,Medium,AG014,Chennai,Returning,Pending,55,,No,No,,,
TKT005567,CUST00046,16-02-2026 00:00,00-01-1900 15:15,Email,Account,OTP Issue,Medium,AG028,Bengaluru,New,Closed,59,4.77,No,Yes,4,16-02-2026 00:00,00-01-1900 20:02
TKT005568,CUST03480,14-01-2026 00:00,00-01-1900 09:51,Phone,Delivery,Wrong Address,Medium,AG012,Chennai,Returning,Closed,72,9.84,No,No,5,14-01-2026 00:00,00-01-1900 19:42
TKT005569,CUST00146,10-04-2026 00:00,00-01-1900 23:25,Email,Product,Missing Item,Low,AG024,Hyderabad,Returning,Closed,254,8.7,No,No,5,11-04-2026 00:00,00-01-1900 08:07
TKT005570,CUST03381,09-03-2026 00:00,00-01-1900 03:55,Email,Delivery,Late Delivery,Low,AG016,Bengaluru,Premium,Closed,157,38.17,No,No,,10-03-2026 00:00,00-01-1900 18:05
TKT005571,CUST00155,24-01-2026 00:00,00-01-1900 05:37,Phone,Product,Missing Item,High,AG025,Mumbai,Returning,Closed,58,9.17,No,No,4,24-01-2026 00:00,00-01-1900 14:47
TKT005572,CUST02021,23-04-2026 00:00,00-01-1900 15:04,Email,Account,Login Issue,Low,AG029,Pune,Returning,Closed,103,12.43,No,No,4,24-04-2026 00:00,00-01-1900 03:30
TKT005573,CUST01819,24-06-2026 00:00,00-01-1900 02:20,Chat,Refund,Refund Rejected,Medium,AG009,Chennai,Premium,Pending,67,,No,No,,,
TKT005574,CUST00195,19-01-2026 00:00,00-01-1900 19:55,Email,Product,Wrong Item,Medium,AG022,Hyderabad,Returning,Closed,51,4.34,No,No,5,20-01-2026 00:00,00-01-1900 00:16
TKT005575,CUST02377,21-02-2026 00:00,00-01-1900 08:53,Phone,Product,Missing Item,Medium,AG021,Chennai,Premium,Pending,70,,No,No,,,
